fecha;sol;tmin;tmax;prec
02/10/2015;8,7;16;30;0
03/10/2015;7,2;17;29;1
04/10/2015;6,6;18;29;11,5
05/10/2015;6,4;18;27;11,5
06/10/2015;7,2;17;27;10,5
07/10/2015;8,2;17;26;0
08/10/2015;7,6;16;26;0
09/10/2015;7;15;25;3
10/10/2015;6,7;16;25;4
11/10/2015;5,3;16;24;4,5
12/10/2015;4,8;17;24;2,5
13/10/2015;6,1;17;25;1
14/10/2015;6,3;17;25;1
15/10/2015;5,1;17;25;0
16/10/2015;4,7;17;25;12,5
17/10/2015;3,5;17;24;16
18/10/2015;2,8;17;24;18
19/10/2015;3,5;17;24;5,5
20/10/2015;5,3;16;24;2
21/10/2015;6,2;15;24;0
22/10/2015;6,7;15;25;0
23/10/2015;7,7;15;25;0
24/10/2015;6,6;15;25;2
25/10/2015;6,1;16;24;6,5
26/10/2015;6,2;15;24;6,5
27/10/2015;7,4;15;24;4,5
28/10/2015;7,6;14;23;0
29/10/2015;7,6;14;23;0
30/10/2015;6,9;14;24;0
31/10/2015;6,1;13;23;7,5
01/11/2015;5,2;14;22;15
02/11/2015;4,2;14;22;15
03/11/2015;5,2;15;22;7,5
04/11/2015;6,3;15;22;0
05/11/2015;7,9;15;24;0
06/11/2015;8,8;15;25;0
07/11/2015;9,8;15;26;0
08/11/2015;10,1;14;26;0
09/11/2015;10,1;13;26;0
10/11/2015;10;12;25;0
11/11/2015;9,8;11;24;0
12/11/2015;9,8;11;24;0
13/11/2015;9,7;10;24;0
14/11/2015;9,5;10;23;0
15/11/2015;9,4;10;23;0
16/11/2015;9,5;10;23;0
17/11/2015;9,4;10;23;0
18/11/2015;9,4;10;23;0
19/11/2015;9,2;10;23;0
20/11/2015;9,2;9;22;0
21/11/2015;9,2;8;21;0
22/11/2015;9,2;7;20;0
23/11/2015;9,1;6;18;0
24/11/2015;9,5;5;18;0
25/11/2015;9,5;5;19;0
26/11/2015;9,5;5;20;0
27/11/2015;9,5;6;21;0
28/11/2015;9,4;6;21;0
29/11/2015;9,2;6;21;0
30/11/2015;8,7;7;21;0
01/12/2015;8,6;7;21;0
02/12/2015;8,5;7;21;0
03/12/2015;8,5;7;22;0
04/12/2015;8,4;7;22;0
05/12/2015;7,6;7;21;0
06/12/2015;6,3;7;20;0
07/12/2015;5,7;8;20;0
08/12/2015;5,5;9;20;0
09/12/2015;5,2;10;20;0
10/12/2015;5,9;10;21;0
11/12/2015;5,3;10;20;0,5
12/12/2015;4,5;11;20;1,5
13/12/2015;4,7;10;19;1,5
14/12/2015;5;10;20;1
15/12/2015;4,9;9;20;0
16/12/2015;6,3;9;21;0
17/12/2015;7,6;7;22;0
18/12/2015;6,8;7;21;0
19/12/2015;7;8;21;0
20/12/2015;7,5;8;21;0
21/12/2015;7,8;7;20;0
22/12/2015;7,6;8;20;0
23/12/2015;8,5;7;20;0
24/12/2015;8,2;7;19;0
25/12/2015;7,9;7;20;0
26/12/2015;6,5;8;20;0
27/12/2015;6,7;8;20;3
28/12/2015;5,9;8;19;3
29/12/2015;0;9;19;3
30/12/2015;0;11;19;2
31/12/2015;0;11;18;3
01/01/2016;0;12;18;3
02/01/2016;0;14;18;1,5
03/01/2016;2,9;13;18;4,5
04/01/2016;0;11;17;5
05/01/2016;0;10;17;4,5
06/01/2016;0;10;17;0,5
07/01/2016;0;10;17;3,5
08/01/2016;0;11;17;3,5
09/01/2016;2,5;12;17;4,5
10/01/2016;4,1;11;17;2
11/01/2016;5,5;10;17;2
12/01/2016;4,1;8;16;1
13/01/2016;5,1;8;16;0
14/01/2016;7;7;16;0
15/01/2016;6,5;7;15;0
16/01/2016;6;7;15;0
17/01/2016;7;6;15;0
18/01/2016;7,1;6;15;1,5
19/01/2016;5,1;7;15;1,5
20/01/2016;4,9;8;16;2
21/01/2016;5,2;10;17;0,5
22/01/2016;5,7;11;19;0,5
23/01/2016;6;11;19;0
24/01/2016;6,9;10;19;2,5
25/01/2016;7,7;9;19;3
26/01/2016;6,1;8;18;3
27/01/2016;6;7;17;0
28/01/2016;6,3;7;17;0
29/01/2016;7,3;6;17;0
30/01/2016;7,5;7;18;0
31/01/2016;9,2;7;19;0
01/02/2016;8,9;7;20;0
02/02/2016;8,8;8;20;0
03/02/2016;8,1;9;20;0
04/02/2016;6,5;9;19;0
05/02/2016;6,5;9;19;0
06/02/2016;6,2;8;19;0
07/02/2016;4,4;9;18;0
08/02/2016;3,3;10;18;0
09/02/2016;3,7;11;19;1,5
10/02/2016;1,9;12;18;1,5
11/02/2016;1,1;14;19;1,5
12/02/2016;2,2;13;19;0
13/02/2016;3,6;11;18;0
14/02/2016;5;9;17;0
15/02/2016;7;7;16;0
16/02/2016;7,6;5;15;2,5
17/02/2016;7,3;4;15;2,5
18/02/2016;7,7;4;16;2,5
19/02/2016;7,4;6;18;0
20/02/2016;7,2;7;19;0
21/02/2016;8,2;8;20;0
22/02/2016;8,5;8;20;0
23/02/2016;7,9;9;20;2
24/02/2016;6,2;8;18;2
25/02/2016;5,9;8;16;5
26/02/2016;5,7;7;16;3
27/02/2016;6,8;7;16;3
28/02/2016;7,7;5;17;0
29/02/2016;9,8;5;18;0
01/03/2016;10,5;5;20;0
02/03/2016;10,1;5;20;0
03/03/2016;9,7;5;20;0
04/03/2016;9,7;5;20;0
05/03/2016;8,7;6;19;0
06/03/2016;8,6;5;18;0
07/03/2016;9,1;5;18;0
08/03/2016;9,5;5;19;0
09/03/2016;9,5;5;19;0
10/03/2016;10,6;5;20;0
11/03/2016;10,8;4;20;0
12/03/2016;11;5;20;0
13/03/2016;9,8;5;20;0
14/03/2016;9,7;6;21;0,5
15/03/2016;9,3;6;20;0,5
16/03/2016;8,4;7;20;0,5
17/03/2016;8,1;8;20;3
18/03/2016;8,5;8;20;5
19/03/2016;6,9;8;19;7
20/03/2016;6,7;8;18;6
21/03/2016;7,4;8;18;4,5
22/03/2016;8,1;8;19;2
23/03/2016;8,4;8;19;0
24/03/2016;8,8;8;20;0
25/03/2016;9,2;9;21;0
26/03/2016;9,3;8;22;0
27/03/2016;9,4;9;22;0
28/03/2016;10,1;9;22;0
29/03/2016;11,1;8;22;0
30/03/2016;11,6;7;22;0
31/03/2016;11,6;7;22;0
01/04/2016;9,5;7;21;0
02/04/2016;7,2;8;19;1,5
03/04/2016;7,5;8;20;7
04/04/2016;7,5;8;20;7
05/04/2016;7,6;9;21;5,5
06/04/2016;9,7;10;22;0
07/04/2016;12,2;9;23;0
08/04/2016;10,6;9;23;0
09/04/2016;9,5;10;22;2
10/04/2016;8;10;20;2
11/04/2016;7,2;10;20;3,5
12/04/2016;6,9;11;20;1,5
13/04/2016;7,3;12;21;1,5
14/04/2016;6,4;13;21;1
15/04/2016;7,3;13;22;5
16/04/2016;7,8;12;23;5
17/04/2016;5,8;13;22;4,5
18/04/2016;5,7;13;21;4,5
19/04/2016;6,7;12;21;4,5
20/04/2016;6,4;12;21;4,5
21/04/2016;5,1;13;21;0
22/04/2016;7,2;12;22;0
23/04/2016;8,9;12;24;0
24/04/2016;10;13;25;0
25/04/2016;10,3;13;26;0
26/04/2016;11,4;13;26;0
27/04/2016;9,8;13;26;0
28/04/2016;9,6;13;26;0
29/04/2016;9,7;14;26;0
30/04/2016;10,6;14;27;0
01/05/2016;11,3;13;28;0
02/05/2016;11,4;13;29;0
03/05/2016;9,4;14;28;0
04/05/2016;7;14;27;3
05/05/2016;5,3;14;25;8,5
06/05/2016;3,3;14;23;17,5
07/05/2016;3,4;14;21;23,5
08/05/2016;3,4;13;20;21,5
09/05/2016;3,5;13;19;20,5
10/05/2016;3,5;12;19;17
11/05/2016;4,2;12;19;17,5
12/05/2016;5,4;12;20;11
13/05/2016;7,7;12;22;5
14/05/2016;10;12;24;1
15/05/2016;11,4;13;26;0
16/05/2016;12,6;14;28;0
17/05/2016;13,1;15;29;0
18/05/2016;13,1;16;30;0
19/05/2016;13;16;31;0
20/05/2016;13,1;16;30;0
21/05/2016;13;16;31;0
22/05/2016;12,6;16;30;0
23/05/2016;12,4;16;29;0
24/05/2016;12,3;15;28;0
25/05/2016;12,4;15;28;0
26/05/2016;11,8;15;26;0
27/05/2016;11,6;14;26;0,5
28/05/2016;11,6;14;26;0,5
29/05/2016;11,9;14;27;0,5
30/05/2016;12,1;14;29;0
31/05/2016;12,8;14;31;0
01/06/2016;13;15;31;0
02/06/2016;13,3;15;31;0
03/06/2016;13,2;15;31;0
04/06/2016;13,2;16;31;0
05/06/2016;13,5;16;32;0
06/06/2016;13,7;16;34;0
07/06/2016;13,5;18;36;0
08/06/2016;13,2;18;36;0
09/06/2016;13,3;19;36;0
10/06/2016;13,3;18;35;0
11/06/2016;13,6;19;35;0
12/06/2016;13,9;19;35;0
13/06/2016;13,4;19;34;0
14/06/2016;12,6;18;33;0
15/06/2016;12,5;18;31;0
16/06/2016;12,5;17;30;0
17/06/2016;12,5;16;30;0
18/06/2016;13,4;16;32;0
19/06/2016;14,1;17;34;0
20/06/2016;14,3;18;36;0
21/06/2016;14,2;19;36;0
22/06/2016;14,1;19;36;0
23/06/2016;14,1;19;36;0
24/06/2016;13,3;19;34;0
25/06/2016;13;19;34;0
26/06/2016;12;20;35;0
27/06/2016;11,9;20;34;0
28/06/2016;11,3;21;34;0
29/06/2016;12;21;35;0
30/06/2016;12,1;21;35;0
01/07/2016;12,8;21;36;0
02/07/2016;12,8;21;36;0
03/07/2016;13,2;21;36;0
04/07/2016;12,5;22;36;0
05/07/2016;10,9;22;34;0
06/07/2016;11,2;21;34;0
07/07/2016;11,3;22;36;0
08/07/2016;11,3;22;37;0
09/07/2016;12;23;38;0
10/07/2016;13,7;22;39;0
11/07/2016;13,8;23;39;0
12/07/2016;13,9;22;39;0
13/07/2016;14;22;39;0
14/07/2016;13,9;22;39;0
15/07/2016;13,8;22;39;0
16/07/2016;13,7;22;39;0
17/07/2016;12,6;22;40;0
18/07/2016;12,1;22;39;0
19/07/2016;12;22;39;0
20/07/2016;12,1;22;38;0
21/07/2016;12,1;22;38;0
22/07/2016;13,2;22;38;0
23/07/2016;13,7;21;39;0
24/07/2016;13,6;22;39;0
25/07/2016;13,5;22;39;0
26/07/2016;13,1;23;39;0
27/07/2016;13;23;38;0
28/07/2016;12,5;22;36;0
29/07/2016;12,3;22;36;0
30/07/2016;12,3;21;37;0
31/07/2016;12,6;21;37;0
01/08/2016;12,7;21;37;0
02/08/2016;13,1;21;38;0
03/08/2016;13,4;21;39;0
04/08/2016;13,3;22;39;0
05/08/2016;13,3;23;39;0
06/08/2016;13,4;23;39;0
07/08/2016;13,2;23;39;0
08/08/2016;12,9;23;39;0
09/08/2016;12,8;23;38;0
10/08/2016;12,8;23;37;0
11/08/2016;12,7;23;37;0
12/08/2016;12,7;23;37;0
13/08/2016;11,9;23;36;0
14/08/2016;11,8;22;36;0,5
15/08/2016;11,6;22;36;0,5
16/08/2016;11,6;22;36;0,5
17/08/2016;11,7;22;36;0
18/08/2016;12,7;21;37;0
19/08/2016;12,8;20;37;0
20/08/2016;12,9;21;37;0
21/08/2016;12,9;21;38;0
22/08/2016;12,8;21;39;0
23/08/2016;12,5;21;39;0
24/08/2016;12,2;22;39;0
25/08/2016;11,9;22;39;0
26/08/2016;11,7;23;39;0
27/08/2016;11,7;22;39;0
28/08/2016;11,8;22;38;0
29/08/2016;11,5;22;37;0
30/08/2016;11,6;21;36;0
31/08/2016;11,7;21;36;0
01/09/2016;11,2;21;36;0
02/09/2016;11,1;22;38;0
03/09/2016;11,3;22;40;0
04/09/2016;11,2;23;41;0
05/09/2016;11,1;23;41;0
06/09/2016;11,2;22;40;0
07/09/2016;11,3;21;39;0
08/09/2016;11,4;20;37;0
09/09/2016;11,6;19;35;0
10/09/2016;11,6;19;34;0
11/09/2016;10,9;18;33;0
12/09/2016;10,4;18;31;4
13/09/2016;10,2;17;30;4
14/09/2016;10,2;16;29;4
15/09/2016;10,3;16;29;0
16/09/2016;11,4;16;30;0
17/09/2016;11,2;16;31;0
18/09/2016;11;17;32;0
19/09/2016;10,6;17;32;0
20/09/2016;9,7;17;31;0
21/09/2016;9,7;17;30;0
22/09/2016;10,1;17;30;0
23/09/2016;10,2;16;31;0
24/09/2016;10,3;17;31;0
25/09/2016;11,1;17;33;0
26/09/2016;11;18;33;0
27/09/2016;11;18;33;0
28/09/2016;11,1;19;33;0
29/09/2016;11,2;18;33;0
30/09/2016;10,7;18;32;0
01/10/2016;10,7;17;32;0
02/10/2016;10,6;17;32;0
03/10/2016;10,5;16;32;0
04/10/2016;10,5;16;32;0
05/10/2016;10,3;17;32;0
06/10/2016;10,3;17;32;0
07/10/2016;10,3;16;31;0
08/10/2016;9,7;15;30;0
09/10/2016;9,1;15;29;0
10/10/2016;7,9;14;27;1
11/10/2016;7;14;25;3
12/10/2016;6,9;15;25;3
13/10/2016;7,4;14;24;2
14/10/2016;7,8;14;24;0
15/10/2016;8,9;14;25;0
16/10/2016;8,7;14;26;0
17/10/2016;8;15;27;0
18/10/2016;7,4;16;28;0
19/10/2016;5,8;17;28;0
20/10/2016;4,3;18;26;2,5
21/10/2016;3,2;17;24;26,5
22/10/2016;2,6;16;23;36,5
23/10/2016;2,3;16;22;34,5
24/10/2016;3,8;16;23;10,5
25/10/2016;5,4;17;25;0
26/10/2016;7,4;17;27;0
27/10/2016;8,6;18;28;0
28/10/2016;9,6;17;29;0
29/10/2016;9,8;16;28;0
30/10/2016;9,6;15;28;0
31/10/2016;9,5;14;27;0
01/11/2016;8,9;14;27;0
02/11/2016;6,9;15;25;0
03/11/2016;6,2;15;24;1,5
04/11/2016;6,7;14;23;2,5
05/11/2016;6,8;13;21;2,5
06/11/2016;7,4;11;19;1
07/11/2016;7,9;9;19;0
08/11/2016;8,5;8;18;0,5
09/11/2016;8,4;7;18;0,5
10/11/2016;8;8;19;0,5
11/11/2016;7,2;9;20;0
12/11/2016;8,7;9;20;0
13/11/2016;8,6;10;21;0
14/11/2016;8,8;10;21;0
15/11/2016;9,1;10;22;0
16/11/2016;9,6;9;21;0
17/11/2016;9,5;8;21;0
18/11/2016;7,6;8;20;0
19/11/2016;6,2;9;20;8
20/11/2016;4,8;10;19;12
21/11/2016;4,8;10;18;12
22/11/2016;4,7;9;17;4
23/11/2016;4,7;9;16;0
24/11/2016;4,3;9;16;11,5
25/11/2016;3,8;9;16;14,5
26/11/2016;3,7;9;16;20
27/11/2016;3,6;10;16;8,5
28/11/2016;4;10;17;5,5
29/11/2016;4;10;17;0
30/11/2016;5;10;17;0,5
01/12/2016;3,4;11;18;4,5
02/12/2016;2;12;18;8
03/12/2016;3,2;13;18;10
04/12/2016;4,9;12;19;6,5
05/12/2016;5,5;12;19;2,5
06/12/2016;7,3;12;20;0
07/12/2016;9;11;20;0
08/12/2016;9,1;11;20;0
09/12/2016;9,1;10;20;0
10/12/2016;9,1;10;19;0
11/12/2016;9;9;19;0
12/12/2016;7,1;8;18;0
13/12/2016;6,3;8;17;6,5
14/12/2016;5,2;8;16;10,5
15/12/2016;4,6;8;15;11
16/12/2016;4,1;8;15;4,5
17/12/2016;5,2;8;15;0,5
18/12/2016;6;8;15;0
19/12/2016;7;7;16;0
20/12/2016;7,7;6;16;0
21/12/2016;8,3;6;16;0
22/12/2016;9,1;6;17;0
23/12/2016;9,1;6;17;0
24/12/2016;9,2;6;18;0
25/12/2016;9,2;6;18;0
26/12/2016;9,2;6;18;0
27/12/2016;9,1;7;18;0
28/12/2016;9,1;6;18;0
29/12/2016;9,2;6;17;0
30/12/2016;9,2;6;17;0
31/12/2016;9,1;6;17;0
01/01/2017;8,2;5;17;0
02/01/2017;8,1;5;17;0
03/01/2017;8;6;18;0
04/01/2017;8;7;18;0
05/01/2017;8,1;7;18;0
06/01/2017;9;6;18;0
07/01/2017;9,2;5;17;0
08/01/2017;9;5;17;0
09/01/2017;8,9;4;17;0
10/01/2017;9;4;18;0
11/01/2017;8,9;4;18;0
12/01/2017;9;4;17;0
13/01/2017;9,3;4;17;0
14/01/2017;9,5;4;17;0
15/01/2017;9,5;4;16;0
16/01/2017;9,7;3;15;0
17/01/2017;8,2;2;15;0
18/01/2017;6,9;2;14;0
19/01/2017;6,9;2;14;0
20/01/2017;6,8;1;13;0
21/01/2017;6,9;1;14;0
22/01/2017;8,3;1;15;0
23/01/2017;9,5;1;15;0
24/01/2017;8,1;2;16;0
25/01/2017;7,5;3;16;3,5
26/01/2017;7,4;4;16;4
27/01/2017;7;5;16;4
28/01/2017;7,2;6;17;0,5
29/01/2017;8,3;6;17;0
30/01/2017;8,1;6;18;0
31/01/2017;6,6;8;18;0
01/02/2017;6;9;18;1,5
02/02/2017;4,4;10;18;1,5
03/02/2017;4,4;11;18;4,5
04/02/2017;5,3;10;18;3
05/02/2017;6,5;9;18;3
06/02/2017;7,7;8;18;0
07/02/2017;9,2;6;18;0
08/02/2017;8,1;5;17;0,5
09/02/2017;6,1;6;16;1,5
10/02/2017;4,6;7;15;3,5
11/02/2017;3,9;8;16;9
12/02/2017;3,2;9;16;8
13/02/2017;4,4;10;17;6
14/02/2017;6,1;10;18;0
15/02/2017;7,9;10;19;0
16/02/2017;8,1;9;19;0
17/02/2017;7,9;9;19;2
18/02/2017;6,1;9;19;2
19/02/2017;6;9;19;2
20/02/2017;5,5;10;19;0
21/02/2017;4;11;19;0
22/02/2017;4,1;10;19;2,5
23/02/2017;4,2;11;19;2,5
24/02/2017;2,7;11;18;2,5
25/02/2017;2,3;11;18;0
26/02/2017;2,8;10;18;0
27/02/2017;4;9;18;0
28/02/2017;6;9;19;0
01/03/2017;6,4;8;18;0
02/03/2017;5,8;9;18;3,5
03/03/2017;5,8;9;18;10
04/03/2017;5,2;10;19;10,5
05/03/2017;5,2;10;19;7
06/03/2017;7,1;10;21;0
07/03/2017;8,9;11;24;0
08/03/2017;10,7;11;26;0
09/03/2017;11,1;11;27;0
10/03/2017;11;11;27;0
11/03/2017;8,9;10;25;0
12/03/2017;6,7;10;22;0
13/03/2017;6;10;21;0,5
14/03/2017;5,1;10;19;0,5
15/03/2017;4,4;10;19;0,5
16/03/2017;6,4;10;20;0
17/03/2017;8,6;10;23;0
18/03/2017;9,4;10;23;0
19/03/2017;9,5;10;23;0
20/03/2017;9,5;9;22;0
21/03/2017;9,1;8;20;1
22/03/2017;8,7;7;18;1
23/03/2017;7,5;7;17;2,5
24/03/2017;7,1;7;17;4,5
25/03/2017;6,5;7;17;6
26/03/2017;6,8;9;18;6
27/03/2017;7,4;10;20;3
28/03/2017;8,6;10;22;1
29/03/2017;10,1;10;23;0
30/03/2017;11,5;10;24;0
31/03/2017;11,9;10;24;0
01/04/2017;12;10;24;0
02/04/2017;12,1;10;24;0
03/04/2017;12,2;9;25;0
04/04/2017;12,4;9;25;0
05/04/2017;12,4;10;26;0
06/04/2017;12,4;10;26;0
07/04/2017;12,4;10;26;0
08/04/2017;12,5;11;26;0
09/04/2017;12,5;11;27;0
10/04/2017;12,5;11;28;0
11/04/2017;12,3;11;28;0
12/04/2017;11,4;12;28;0
13/04/2017;11,2;12;28;0
14/04/2017;10,9;13;28;0
15/04/2017;10,3;13;28;0
16/04/2017;10,5;14;29;0
17/04/2017;11;14;30;0
18/04/2017;10,7;15;30;0
19/04/2017;10,3;15;29;0
20/04/2017;10,7;15;28;0
21/04/2017;10,5;15;28;0
22/04/2017;10,5;15;27;0
23/04/2017;9,9;15;27;0
24/04/2017;9,4;15;26;0
25/04/2017;8,1;15;26;0
26/04/2017;5,9;15;24;12
27/04/2017;5,1;14;22;16,5
28/04/2017;4,9;14;21;16
29/04/2017;6,3;13;21;4,5
30/04/2017;7,9;12;22;0
01/05/2017;10,5;12;25;0
02/05/2017;11,4;12;27;0
03/05/2017;11,6;13;27;0
04/05/2017;11,2;13;27;0,5
05/05/2017;11,1;14;28;0,5
06/05/2017;11,1;14;28;0,5
07/05/2017;11,3;14;28;0
08/05/2017;10,3;14;27;0
09/05/2017;9,5;15;26;6
10/05/2017;8,6;15;25;9
11/05/2017;7,2;15;23;10,5
12/05/2017;7,4;15;24;4,5
13/05/2017;9,4;15;26;1
14/05/2017;10,1;15;28;0
15/05/2017;10,9;16;30;0
16/05/2017;12,3;16;31;0
17/05/2017;12,5;16;31;0
18/05/2017;12,8;15;31;0
19/05/2017;10,7;15;31;0
20/05/2017;11;15;30;0
21/05/2017;11,1;15;32;0
22/05/2017;10,8;16;33;0
23/05/2017;10,7;17;33;0
24/05/2017;11,4;18;32;0
25/05/2017;10,7;18;32;0
26/05/2017;9,2;19;31;0
27/05/2017;8,1;18;29;0
28/05/2017;8;18;28;0,5
29/05/2017;9,9;18;30;0,5
30/05/2017;10,5;17;31;0
31/05/2017;11,9;18;32;0
01/06/2017;13;18;34;0
02/06/2017;13,1;18;33;0
03/06/2017;13,2;18;33;0
04/06/2017;13,4;17;33;0
05/06/2017;13,7;17;33;0
06/06/2017;13,7;17;34;0
07/06/2017;13,6;18;35;0
08/06/2017;13,6;18;36;0
09/06/2017;13,5;19;37;0
10/06/2017;13,4;20;37;0
11/06/2017;13,6;20;37;0
12/06/2017;13,6;20;37;0
13/06/2017;13,4;20;37;0
14/06/2017;13,3;21;38;0
15/06/2017;13,2;21;39;0
16/06/2017;13,2;22;40;0
17/06/2017;13,4;23;41;0
18/06/2017;13,5;23;42;0
19/06/2017;13,7;23;40;0
20/06/2017;13,7;23;38;0
21/06/2017;13,2;22;38;0
22/06/2017;12,8;22;38;0
23/06/2017;12,3;22;37;0
24/06/2017;12,4;22;38;0
25/06/2017;12,3;21;37;0
26/06/2017;12,2;21;35;0
27/06/2017;12,7;20;33;0
28/06/2017;13,4;18;31;0
29/06/2017;13,4;17;31;0
30/06/2017;13,7;17;32;0
01/07/2017;14,3;17;33;0
02/07/2017;14,2;17;35;0
03/07/2017;13,3;18;35;0
04/07/2017;11,7;19;34;0
05/07/2017;11,5;19;33;0,5
06/07/2017;11,4;19;32;0,5
07/07/2017;10,5;20;31;0
08/07/2017;11,3;19;32;0
09/07/2017;12,8;19;34;0
10/07/2017;12,8;20;37;0
11/07/2017;12,7;21;39;0
12/07/2017;13,5;21;41;0
13/07/2017;13,3;22;41;0
14/07/2017;13,2;22;41;0
15/07/2017;13;23;40;0
16/07/2017;12,7;22;39;0
17/07/2017;12,8;22;38;0
18/07/2017;12,9;22;37;0
19/07/2017;13;21;34;0
20/07/2017;13,3;20;34;0
21/07/2017;13,7;19;34;0
22/07/2017;13,7;19;35;0
23/07/2017;13,6;19;36;0
24/07/2017;13,4;19;37;0
25/07/2017;13,2;20;38;0
26/07/2017;13,2;20;38;0
27/07/2017;13,1;20;38;0
28/07/2017;13,1;21;39;0
29/07/2017;13,1;21;39;0
30/07/2017;11,9;21;38;0
31/07/2017;12;21;37;0
01/08/2017;12;20;38;0
02/08/2017;12,1;21;39;0
03/08/2017;12,2;21;40;0
04/08/2017;13,4;21;41;0
05/08/2017;13,1;22;41;0
06/08/2017;13;23;40;0
07/08/2017;13;22;38;0
08/08/2017;12,9;20;37;0
09/08/2017;13;20;37;0
10/08/2017;13,2;20;36;0
11/08/2017;13,1;20;37;0
12/08/2017;12,9;20;37;0
13/08/2017;12,8;21;38;0
14/08/2017;12,7;21;39;0
15/08/2017;12,6;21;39;0
16/08/2017;12,5;21;39;0
17/08/2017;12,4;22;40;0
18/08/2017;12,4;22;40;0
19/08/2017;12,4;22;40;0
20/08/2017;12,3;23;39;0
21/08/2017;12,4;23;39;0
22/08/2017;12,4;23;39;0
23/08/2017;12,4;23;38;0
24/08/2017;12,4;22;38;0
25/08/2017;12,4;22;37;0
26/08/2017;12,4;22;35;0
27/08/2017;12,4;21;33;0
28/08/2017;0;20;32;2,5
29/08/2017;0;20;31;2,5
30/08/2017;0;19;32;2,5
31/08/2017;12,4;19;33;0
01/09/2017;12,4;20;35;0
02/09/2017;12,4;20;36;0
03/09/2017;12,1;21;36;0
04/09/2017;12,2;21;36;0
05/09/2017;12,1;21;37;0
06/09/2017;11,7;21;37;0
07/09/2017;10,9;20;36;0
08/09/2017;10,9;19;35;0
09/09/2017;10,9;18;35;0
10/09/2017;11;18;35;0
11/09/2017;11,4;17;35;0
12/09/2017;11,8;18;35;0
13/09/2017;11,7;18;35;0
14/09/2017;11,6;17;33;0
15/09/2017;11,6;16;32;0
16/09/2017;11,5;15;31;0
17/09/2017;11,8;14;30;0
18/09/2017;11,7;14;31;0
19/09/2017;11,5;14;32;0
20/09/2017;11,4;15;32;0
21/09/2017;11,2;16;33;0
22/09/2017;11,2;17;33;0
23/09/2017;11,3;17;33;0
24/09/2017;11,3;17;33;0
25/09/2017;9,2;17;32;0
26/09/2017;8,2;17;31;0
27/09/2017;8,1;17;31;0
28/09/2017;8;18;31;0
29/09/2017;7,8;18;32;0
30/09/2017;9,9;19;34;0
01/10/2017;10,9;18;34;0
02/10/2017;11;18;34;0
03/10/2017;11,1;19;34;0
04/10/2017;11,3;18;34;0
05/10/2017;11,2;18;34;0
06/10/2017;11,1;18;34;0
07/10/2017;11;18;34;0
08/10/2017;10,8;17;34;0
09/10/2017;10,6;16;33;0
10/10/2017;10,1;17;34;0
11/10/2017;9,7;17;34;0
12/10/2017;8,4;17;34;0
13/10/2017;8,4;17;35;0
14/10/2017;8,4;18;34;0
15/10/2017;7;18;33;0
16/10/2017;5,8;18;30;3,5
17/10/2017;6,1;17;28;4,5
18/10/2017;5,8;17;26;4,5
19/10/2017;5,6;17;26;1
20/10/2017;7,3;17;26;0
21/10/2017;8,9;16;27;0
22/10/2017;9,8;16;28;0
23/10/2017;10,2;16;29;0
24/10/2017;10,4;15;30;0
25/10/2017;10,4;14;30;0
26/10/2017;10,3;14;31;0
27/10/2017;10,3;13;31;0
28/10/2017;9,6;13;30;0
29/10/2017;9,7;13;29;0
30/10/2017;9,5;12;28;0
31/10/2017;8;13;27;0
01/11/2017;6,1;13;25;2,5
02/11/2017;6;14;24;8,5
03/11/2017;5,9;14;23;9,5
04/11/2017;6,1;14;21;7
05/11/2017;7,5;13;21;1,5
06/11/2017;9,4;11;22;0
07/11/2017;10,1;10;21;0
08/11/2017;10,2;9;21;0
09/11/2017;10,1;8;22;0
10/11/2017;10,1;8;22;0
11/11/2017;10;7;22;0
12/11/2017;10;7;22;0
13/11/2017;9,9;7;22;0
14/11/2017;9,8;7;22;0
15/11/2017;9,8;7;22;0
16/11/2017;9,7;7;22;0
17/11/2017;9,7;6;22;0
18/11/2017;9,7;6;23;0
19/11/2017;9,7;6;24;0
20/11/2017;9,7;6;24;0
21/11/2017;9,4;7;24;0
22/11/2017;9,4;7;24;0
23/11/2017;8;7;23;0
24/11/2017;7,6;8;23;0
25/11/2017;6,4;9;22;0
26/11/2017;4,9;10;22;0
27/11/2017;3,7;10;20;11
28/11/2017;5;10;19;11
29/11/2017;5,3;8;18;11
30/11/2017;6,6;7;17;0
01/12/2017;8,3;5;16;0
02/12/2017;9,5;4;15;0
03/12/2017;9,5;3;15;0
04/12/2017;9,5;4;15;0
05/12/2017;9,4;4;15;0
06/12/2017;9,4;4;16;0
07/12/2017;7,6;5;17;0
08/12/2017;6,5;5;17;0
09/12/2017;5,7;6;18;7,5
10/12/2017;5,8;6;17;8
11/12/2017;5,8;6;16;8
12/12/2017;7,1;6;16;0,5
13/12/2017;6,9;6;16;0
14/12/2017;7,6;6;16;0
15/12/2017;7,6;6;16;0
16/12/2017;7,6;6;16;0
17/12/2017;8;6;16;0
18/12/2017;9,3;4;16;0
19/12/2017;9,3;4;16;0
20/12/2017;9,2;4;17;0
21/12/2017;9,2;4;17;0
22/12/2017;9,2;5;17;0
23/12/2017;7,7;5;17;0
24/12/2017;6,6;7;17;1
25/12/2017;4,9;8;16;1,5
26/12/2017;3,4;10;17;1,5
27/12/2017;1,8;11;17;0,5
